"taxon_id"
"2014613004"
"2040502012"
"2061766010"
"2140918011"
"2228664006"
"2228664027"
"2228664028"
"2228664029"
"2228664030"
"2228664032"
"2228664034"
"2228664039"
"2228664040"
"2228664044"
"2228664051"
"2228664052"
"2228664053"
"2228664055"
"2228664056"
"2236347002"
"2236347003"
"2236347004"
"2236347009"
"2236347014"
"2236347017"
"2236347021"
"2236347022"
"2236347058"
"2236347059"
"2236347060"
"2236347061"
"2236661004"
"2236661005"
"2236661015"
"2236661017"
"2236661021"
"2236661025"
"2236661026"
"2236661027"
"2236661048"
"2236876026"
"2263196004"
"2263196005"
"2263328036"
"2263328040"
"2264265009"
"2264265196"
"2264265199"
"2264265202"
"2264265203"
"2264265206"
"2264265214"
"2264265216"
"2264265217"
"2264265218"
"2264265219"
"2264265220"
"2264265221"
"2264867004"
"2264867009"
"2264867010"
"2264867012"
"2264867013"
"2264867016"
"2264867075"
"2264867076"
"2264867077"
"2264867079"
"2264867080"
"2264867082"
"2264867083"
"2264867084"
"2264867087"
"2264867088"
"2264867089"
"2264867090"
"2264867098"
"2264867099"
"2264867105"
"2264867106"
"2264867107"
"2264867108"
"2264867109"
"2264867110"
"2264867111"
"2264867112"
"2264867114"
"2264867115"
"2264867117"
"2264867119"
"2264867123"
"2264867128"
"2264867132"
"2264867135"
"2264867141"
"2264867142"
"2264867144"
"2264867148"
"2264867149"
"2264867150"
"2264867151"
"2264867152"
"2264867157"
"2264867158"
"2264867162"
"2264867173"
"2264867176"
"2264867180"
"2264867183"
"2264867196"
"2264867203"
"2264867212"
"2264867233"
"2264867234"
"2264867235"
"2264867236"
"2264867237"
"2264867240"
"2264867241"
"2264867242"
"2264867243"
"2264867247"
"2264867251"
"2264867253"
"2264867254"
"2264867261"
"2265123003"
"2265129005"
"2265129006"
"2265129007"
"2265129008"
"2265129013"
"2500069000"
"2500901752"
"2501004205"
"2501025501"
"2501025502"
"2501025504"
"2501533201"
"2501533205"
"2501799907"
"2501846300"
"2501846301"
"2501846303"
"2501846304"
"2501846305"
"2501846309"
"2501846311"
"2501915963"
"2501939600"
"2502171156"
"2502171170"
"2502171171"
"2502171173"
"2502171175"
"2502171177"
"2502171179"
"2502171186"
"2502422304"
"2502422305"
"2502422321"
"2502545005"
"2502545009"
"2502545037"
"2502545039"
"2502790010"
"2502790015"
"2502873006"
"2502894009"
"2502957024"
"2502957025"
"2502957028"
"2503113005"
"2503128008"
"2503198000"
"2503283005"
"2503283007"
"2503283009"
"2503283017"
"2503283018"
"2503283019"
"2503283020"
"2503283022"
"2503283023"
"2503386000"
"2503508000"
"2503508007"
"2503508009"
"2503538010"
"2503538017"
"2503538020"
"2503538021"
"2503538027"
"2503538028"
"2503692001"
"2503707007"
"2503707008"
"2503707009"
"2503754000"
"2503754001"
"2503754004"
"2503754006"
"2503754008"
"2503754012"
"2503754015"
"2503754016"
"2503754017"
"2503754022"
"2503754025"
"2503754026"
"2503754027"
"2503754028"
"2503754029"
"2503754030"
"2503754031"
"2503754032"
"2503754033"
"2503754034"
"2503754035"
"2503754036"
"2503754037"
"2503754038"
"2503754039"
"2503754040"
"2503754041"
"2503754044"
"2503754046"
"2503754048"
"2503754051"
"2503904012"
"2503904014"
"2503904015"
"2503982003"
"2503982007"
"2503982008"
"2503982009"
"2503982012"
"2503982013"
"2503982014"
"2503982015"
"2503982016"
"2503982017"
"2503982018"
"2503982019"
"2503982020"
"2503982021"
"2503982022"
"2503982023"
"2503982024"
"2503982025"
"2503982026"
"2503982027"
"2503982029"
"2503982030"
"2503982031"
"2503982032"
"2503982034"
"2503982035"
"2503982036"
"2503982037"
"2503982039"
"2503982046"
"2503982047"
"2504136000"
"2504136006"
"2504136012"
"2504557005"
"2504557006"
"2504557012"
"2504557015"
"2504557016"
"2504557021"
"2504643000"
"2504643001"
"2504643002"
"2504643003"
"2504643006"
"2504643007"
"2504643008"
"2504643012"
"2504643013"
"2504643031"
"2504756004"
"2504756006"
"2504756012"
"2504756015"
"2504756018"
"2504756021"
"2504756022"
"2504756023"
"2504756024"
"2504756025"
"2504756026"
"2504756027"
"2504756028"
"2504756029"
"2504756030"
"2504756031"
"2504756032"
"2504756033"
"2504756034"
"2504756035"
"2504756036"
"2504756037"
"2504756038"
"2504756039"
"2504756040"
"2504756042"
"2504756043"
"2504756048"
"2504756050"
"2504756058"
"2504756059"
"2504756061"
"2504756063"
"2504756064"
"2504756088"
"2504756089"
"2505119009"
"2505119011"
"2505119014"
"2505119015"
"2505119021"
"2505119023"
"2505119024"
"2505119026"
"2505119027"
"2505119028"
"2505119032"
"2505119033"
"2505119034"
"2505119035"
"2505119037"
"2505119039"
"2505119041"
"2505119042"
"2505119043"
"2505119046"
"2505119050"
"2505119052"
"2505313002"
"2505313005"
"2505313015"
"2505313024"
"2505313027"
"2505313040"
"2505313041"
"2505313042"
"2505313043"
"2505313044"
"2505313045"
"2505313046"
"2505313047"
"2505313048"
"2505313050"
"2505313051"
"2505313052"
"2505313053"
"2505313054"
"2505313055"
"2505313056"
"2505313057"
"2505313058"
"2505313060"
"2505313061"
"2505313062"
"2505313065"
"2505679002"
"2505679006"
"2505679007"
"2505679008"
"2505679009"
"2505679016"
"2505679024"
"2505679029"
"2505679030"
"2505679031"
"2505679032"
"2505679049"
"2505679055"
"2505679056"
"2505679062"
"2505679064"
"2505679067"
"2505679068"
"2505679071"
"2505679077"
"2505679078"
"2505679080"
"2505679082"
"2505679085"
"2505679086"
"2505679089"
"2505679100"
"2505679104"
"2506210001"
"2506210002"
"2506210003"
"2506210005"
"2506210010"
"2506210011"
"2506210012"
"2506210013"
"2506210015"
"2506210016"
"2506210017"
"2506210018"
"2506210019"
"2506210020"
"2506210025"
"2506210028"
"2506210030"
"2506210031"
"2506210034"
"2506210035"
"2506381000"
"2506381002"
"2506381007"
"2506381008"
"2506381010"
"2506381013"
"2506381017"
"2506381019"
"2506381022"
"2506381023"
"2506381026"
"2506485001"
"2506485002"
"2506485007"
"2506520002"
